administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
12,4.7535901911063645,0,0.0,138,7.83002808253384,-6.214608098422191,-5.115995809754082,2.501435951739211,Nov,Windows,Microsoft Edge,Africa,Facebook ads,Returning_Visitor,True,False
0,0.0,0,0.0,11,6.3578422665081,0.0,-3.912023005428146,0.0,May,Windows,Internet Explorer,North America,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,6,7.403670290012373,0.0,-4.509860006183766,0.0,Nov,MACOS,Safari,Asia,Affiliate marketing,Returning_Visitor,False,False
5,6.947937068614969,4,5.422744944923089,9,5.087596335232384,0.0,-5.115995809754082,0.0,Dec,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,22,6.184148890937483,-3.6888794541139363,-2.864704011147587,0.0,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
0,0.0,0,0.0,5,4.844187086458591,-2.995732273553991,-2.5902671654458267,0.0,Mar,Android,Google Chrome,Eastern Europe,Affiliate marketing,Returning_Visitor,True,False
1,2.70805020110221,1,5.41610040220442,17,5.69035945432406,0.0,-3.9633162998156966,2.8507065015037334,May,Windows,Google Chrome,Eastern Europe,Twitter,Returning_Visitor,False,True
0,0.0,1,0.0,79,6.942156705699469,-3.241632811990817,-2.333044300478754,0.0,May,Windows,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
1,1.9459101490553132,0,0.0,25,6.0112671744041615,-3.989984546897858,-3.101092789211817,0.0,May,MACOS,Safari,Eastern Europe,Bing search,Returning_Visitor,False,False
0,0.0,1,2.9444389791664403,7,2.6390573296152584,-4.154094566627875,-3.2188758248682006,0.0,Mar,Android,Google Chrome,Africa,Youtube ads,Returning_Visitor,True,False
3,3.5263605246161616,0,0.0,35,6.343880434126331,0.0,-4.8283137373023015,1.9740810260220096,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,True
3,5.3471075307174685,0,0.0,21,6.5638555265321274,0.0,-4.3428059215206005,0.0,Mar,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
0,1.791759469228055,0,0.0,62,6.386879319362645,-5.360192770266124,-3.611918412977808,0.0,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,True,False
0,0.0,0,0.0,15,6.366470447731438,-4.947660494934867,-2.6882475738060303,0.0,Nov,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,True,False
0,0.0,0,0.0,8,4.836281906951478,0.0,-3.540459448995663,0.0,May,MACOS,Google Chrome,North America,Google search,Returning_Visitor,False,False
1,2.302585092994046,0,0.0,15,7.877017895622398,0.0,-3.2188758248682006,0.0,Mar,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
0,0.0,0,0.0,23,6.3835066348840055,-3.5267606046375013,-2.9759296462578115,0.0,May,Android,Internet Explorer,North America,Bing search,Returning_Visitor,False,False
3,3.58351893845611,0,0.0,18,6.717804695023691,-4.254513314374922,-3.3524072174927233,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,8,6.342121418721152,0.0,-4.509860006183766,3.768152635008444,Dec,MACOS,Google Chrome,Asia,Youtube channel,New_Visitor,False,True
0,0.0,0,0.0,14,6.511745329644728,-3.092243173934835,-2.864704011147587,0.0,Dec,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,-1.6094379124341003,-1.6094379124341003,0.0,Nov,Windows,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,False
0,0.0,0,0.0,8,7.074116816197362,0.0,-4.074541934925921,0.0,Mar,Windows,Google Chrome,Africa,Instagram ads,Returning_Visitor,True,False
2,3.828641396489095,0,0.0,12,4.90527477843843,-4.840892519509161,-3.506557897319982,0.0,Mar,Windows,Google Chrome,North America,Twitter,Returning_Visitor,True,False
4,4.356708826689592,0,0.0,61,7.543273346705446,-2.993734270891318,-3.123565645063876,0.0,Nov,Android,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,False,False
0,0.0,0,0.0,11,7.083387847625295,0.0,-3.816712825623821,0.0,Mar,MACOS,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,True,False
0,0.0,0,0.0,4,3.4657359027997265,-2.3025850929940455,-2.0794415416798357,0.0,Nov,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,True,False
10,6.169610732491456,2,4.213607983048918,37,6.338594078203183,0.0,-5.521460917862246,0.0,Oct,Windows,Google Chrome,North America,Bing search,New_Visitor,False,False
0,0.0,0,0.0,5,5.659482215759621,-3.8076629901039034,-2.8134107167600364,0.0,Mar,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,3,2.4849066497880004,0.0,-2.995732273553991,0.0,Nov,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,False,False
0,0.0,1,3.6686767467964168,42,7.301147805856032,-3.9845936982629815,-3.7722610630529876,0.0,Aug,Android,Google Chrome,Asia,Youtube ads,Returning_Visitor,False,False
0,0.0,0,0.0,8,5.135798437050262,0.0,-4.268697949366879,0.0,Dec,MACOS,Safari,North America,Google search,Returning_Visitor,False,True
0,0.0,0,0.0,21,7.246368080102461,-4.406319327242926,-3.506557897319982,0.0,Mar,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
2,4.477336814478207,0,0.0,24,6.338594078203183,-4.677740878822926,-4.268697949366879,3.3357695763397,Oct,MACOS,Samsung Internet,North America,Instagram ads,New_Visitor,False,True
0,0.0,0,0.0,2,4.927253685157205,0.0,-2.3025850929940455,0.0,May,MACOS,Google Chrome,Northern Africa,Direct Traffic,Returning_Visitor,True,False
0,0.0,0,0.0,12,5.91350300563827,0.0,-5.809142990314028,3.6838669122903918,May,Windows,Google Chrome,North America,Bing search,New_Visitor,True,False
6,6.095824562432225,1,0.0,31,7.807916628926408,0.0,-5.521460917862246,0.0,May,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
2,0.0,0,0.0,19,7.044905117129371,-5.221356325411908,-4.199705077879927,2.7212954278522306,Nov,MACOS,Safari,North America,Tik Tok ads,New_Visitor,False,True
0,0.0,0,0.0,2,3.332204510175204,0.0,-2.995732273553991,0.0,May,iOS,Safari,Western Europe,Twitter,Returning_Visitor,False,False
2,3.295836866004329,0,0.0,7,5.153291594497779,-3.55434856115633,-2.6036901857779675,0.0,May,MACOS,Safari,North America,Instagram Page,Returning_Visitor,False,False
1,1.3862943611198906,0,0.0,4,4.0943445622221,-2.995732273553991,-2.4769384801388235,0.0,Mar,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,13,4.955827057601261,-3.8076629901039034,-3.0576076772720784,0.0,Nov,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
1,0.0,0,0.0,5,5.030437921392435,-3.2188758248682006,-3.2188758248682006,0.0,Aug,Android,Google Chrome,Western Europe,Instagram ads,New_Visitor,True,False
1,0.0,0,0.0,16,6.777646593635117,0.0,-4.268697949366879,0.0,May,MACOS,Samsung Internet,Asia,Twitter,Returning_Visitor,False,False
0,0.0,0,0.0,16,6.2324480165505225,-5.339139361068292,-3.146555163288575,4.014579593753238,Dec,Windows,Google Chrome,Northern Africa,Affiliate marketing,Returning_Visitor,True,True
0,0.0,0,0.0,5,3.9318256327243257,-2.707550326060559,-2.017406150760383,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
17,6.612041034833092,0,0.0,48,7.27655640271871,-5.744604469176456,-4.017383521085972,2.714694743820879,Oct,Windows,Google Chrome,Africa,Google search,Returning_Visitor,False,False
5,4.3694478524670215,0,0.0,2,4.997212273764115,0.0,-2.995732273553991,0.0,May,Windows,Google Chrome,Asia,Facebook ads,New_Visitor,True,False
1,2.995732273553991,0,0.0,30,7.660114319173928,0.0,-4.074541934925921,3.751854253275325,Dec,Windows,Google Chrome,Western Europe,Tik Tok ads,New_Visitor,False,False
0,0.0,0,0.0,14,6.7650389767805414,-3.575550768806933,-3.2188758248682006,0.0,Nov,Windows,Google Chrome,Southern Africa,Instagram ads,Returning_Visitor,False,True
2,4.1588830833596715,0,0.0,2,2.995732273553991,0.0,-3.2188758248682006,0.0,Mar,Android,Google Chrome,Western Europe,Google search,New_Visitor,False,False
6,4.330733340286331,0,0.0,95,8.237479288613633,-5.035953102080546,-3.863232841258714,0.0,Nov,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,6,5.5134287461649825,0.0,-2.703062659591171,0.0,Nov,Windows,Google Chrome,Oceania,Twitter,Returning_Visitor,False,True
0,0.0,0,0.0,12,5.786897381366708,0.0,-4.074541934925921,0.0,Dec,Windows,Opera,South America,Google search,New_Visitor,False,False
7,5.638354669333745,4,5.098646171418969,16,5.8916442118257715,0.0,-3.3524072174927233,0.0,Nov,Windows,Google Chrome,South America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,13,7.566828479208331,0.0,-4.074541934925921,3.9080149840306073,Nov,Windows,Opera,South America,Instagram Page,New_Visitor,True,True
0,0.0,0,0.0,12,4.634728988229636,0.0,-5.521460917862246,0.0,Aug,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
6,4.6443908991413725,0,0.0,15,6.063785208687608,0.0,-6.214608098422191,0.0,Oct,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
1,3.6375861597263857,0,0.0,8,5.236441962829949,-3.055482277959765,-2.703062659591171,0.0,Jul,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,-1.6094379124341003,-1.6094379124341003,0.0,Mar,Windows,Sogou Explorer,Northern Africa,Tik Tok ads,Returning_Visitor,False,False
0,0.0,0,0.0,8,4.060443010546419,0.0,-4.268697949366879,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,2,2.302585092994046,0.0,-3.4112477175156566,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,11,6.551080335043404,-5.360192770266124,-3.6888794541139363,0.0,May,Windows,Microsoft Edge,Western Europe,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,101,7.849323818040561,-6.645391014514646,-4.509860006183766,1.4816045409242156,May,Android,Google Chrome,Western Europe,Bing search,Returning_Visitor,True,False
0,0.0,0,0.0,13,5.6937321388027,0.0,-3.816712825623821,0.0,May,Windows,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,34,7.403670290012373,-4.358310108056566,-3.540459448995663,0.0,Dec,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,True
0,0.0,0,0.0,8,5.043425116919247,-3.6888794541139363,-2.8134107167600364,0.0,May,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,True,False
0,0.0,0,0.0,7,5.545177444479562,0.0,-3.4112477175156566,0.0,Mar,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,True,False
0,0.0,0,0.0,1,0.0,-1.6094379124341003,-1.6094379124341003,0.0,Jul,iOS,Samsung Internet,Asia,Direct Traffic,Returning_Visitor,False,False
6,5.384495062789089,1,0.0,113,8.9947928972836,-4.976233867378923,-3.079113882493042,0.7884573603642703,Nov,Windows,Microsoft Edge,North America,Google search,Returning_Visitor,False,False
1,4.174387269895637,0,0.0,8,5.521460917862246,0.0,-3.079113882493042,0.0,Mar,Windows,Microsoft Edge,North America,Instagram ads,New_Visitor,False,False
0,0.0,0,0.0,6,4.663439094112067,0.0,-3.6888794541139363,0.0,Sep,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,15,4.700480365792417,-4.092346559559427,-3.3813947543659757,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,46,6.444131256700441,0.0,-4.268697949366879,0.0,Nov,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,True,False
0,0.0,0,0.0,2,3.6375861597263857,0.0,-2.3025850929940455,0.0,Dec,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
5,5.648974238161206,0,0.0,21,5.905361848054571,0.0,-3.912023005428146,2.8622008809294686,Mar,Windows,Google Chrome,Oceania,Twitter,Returning_Visitor,False,True
2,4.02535169073515,0,0.0,3,3.871201010907891,0.0,-3.6888794541139363,0.0,May,MACOS,Google Chrome,Western Europe,Instagram Page,New_Visitor,False,False
3,4.343805421853684,0,0.0,26,6.680854678790215,0.0,-4.135166556742356,2.8678989020441064,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,True
3,4.795790545596741,0,0.0,24,6.660575149839686,0.0,-4.3428059215206005,2.653241964607215,Nov,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,True,True
2,1.791759469228055,0,0.0,23,7.069874128458572,0.0,-3.863232841258714,0.0,Mar,MACOS,Safari,Western Europe,Youtube channel,Returning_Visitor,True,False
0,0.0,0,0.0,1,0.6931471805599453,0.0,-2.3025850929940455,0.0,May,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,18,7.346655163176539,-4.947660494934867,-3.816712825623821,0.0,Oct,iOS,Safari,North America,Google search,Returning_Visitor,False,False
1,2.9444389791664403,0,0.0,55,8.233503140233994,-4.098352583619639,-3.473768074496991,2.5726122302071057,Jul,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,12,5.429345628954441,0.0,-6.214608098422191,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
3,3.044522437723423,0,0.0,91,8.282988692742602,0.0,-5.115995809754082,0.0,Nov,Windows,Google Chrome,Western Europe,Google search,New_Visitor,False,False
5,3.6375861597263857,1,0.0,27,6.338594078203183,0.0,-3.863232841258714,0.0,Oct,Windows,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
0,0.0,0,0.0,12,6.86171134048073,0.0,-3.4112477175156566,3.0349529867072724,Nov,MACOS,Safari,Africa,Youtube channel,New_Visitor,False,True
0,0.0,0,0.0,40,7.697121317282625,-4.319991243754429,-3.4420193761824103,0.0,June,Windows,Google Chrome,Africa,Google search,Returning_Visitor,True,False
0,0.0,0,0.0,19,7.038783541388542,-2.7410900551804103,-3.2441936328524905,0.0,May,Android,Google Chrome,Asia,Youtube ads,Returning_Visitor,False,False
0,0.0,0,0.0,34,6.767343125265392,-4.605170185988091,-4.074541934925921,0.0,May,iOS,Google Chrome,North America,Google search,Returning_Visitor,True,False
6,1.791759469228055,0,0.0,25,6.302618975744905,-3.952844999948401,-3.1941832122778293,0.0,Mar,Windows,Microsoft Edge,Western Europe,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,5,3.7612001156935624,-2.3025850929940455,-1.8971199848858813,0.0,Dec,MACOS,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,True,False
1,3.58351893845611,0,0.0,21,5.993961427306569,0.0,-4.961845129926823,0.0,Mar,MACOS,Safari,Asia,Affiliate marketing,Returning_Visitor,True,False
1,0.0,0,0.0,9,5.749392985908253,-3.101092789211817,-2.6882475738060303,0.0,Jul,Android,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,True,False
5,5.0106352940962555,0,0.0,18,6.448889394146858,-5.572754212249797,-3.9633162998156966,2.2823823856765264,Nov,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,False,True
0,0.0,0,0.0,4,4.882801922586371,0.0,-2.995732273553991,0.0,Nov,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
5,4.248495242049359,0,0.0,27,5.3612921657094255,0.0,-4.074541934925921,0.0,June,Windows,Google Chrome,Asia,Youtube ads,Returning_Visitor,True,False
1,1.791759469228055,0,0.0,28,6.878326468291325,0.0,-4.074541934925921,1.5040773967762742,Mar,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,True,True
2,2.70805020110221,0,0.0,24,5.662960480135946,-3.5684333010380693,-2.9374633654300153,1.9740810260220096,May,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,True,True
4,2.3978952727983707,0,0.0,34,6.483107351457199,0.0,-5.521460917862246,0.0,Sep,Windows,Google Chrome,North America,Bing search,New_Visitor,True,False
6,1.791759469228055,0,0.0,20,6.687108607866515,0.0,-5.521460917862246,0.0,May,MACOS,Safari,Eastern Europe,Bing search,New_Visitor,False,False
3,3.6375861597263857,1,2.5257286443082556,206,8.433594167539924,-4.755993075722675,-3.816712825623821,1.3862943611198906,May,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,False,True
4,1.791759469228055,1,2.785011242238338,43,7.609862200913554,-4.3428059215206005,-3.816712825623821,0.0,Jul,MACOS,Safari,South America,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,13,7.223295679562314,-4.213128098212068,-2.900422093749666,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,4,5.278114659230517,0.0,-3.912023005428146,0.0,Dec,Windows,Mozilla Firefox,Oceania,Google search,New_Visitor,False,False
0,0.0,0,0.0,84,8.236950048061455,-4.537511537514277,-3.506557897319982,0.0,Sep,Android,Google Chrome,Eastern Europe,Youtube ads,Returning_Visitor,True,False
0,5.799092654460526,3,4.291828366755733,24,7.488852955733459,-4.382026634673881,-3.2188758248682006,2.302585092994046,Jul,MACOS,Safari,South America,Google search,Returning_Visitor,False,True
4,6.741700694652055,4,4.816241156068032,55,7.295735072749282,-4.853631545286591,-4.268697949366879,0.0,Dec,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
11,5.869296913133774,0,0.0,60,7.478734825567875,-5.221356325411908,-4.135166556742356,2.3978952727983707,May,Windows,Google Chrome,Oceania,Bing search,Returning_Visitor,False,False
0,0.0,0,0.0,13,6.063785208687608,0.0,-6.214608098422191,0.0,Mar,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,29,7.576097340623111,0.0,-6.214608098422191,3.186352633162641,Dec,Android,Google Chrome,North America,Google search,New_Visitor,True,True
0,0.0,0,0.0,8,4.499809670330265,-2.460409178187613,-2.375155785828881,0.0,May,Android,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,False,False
2,3.8918202981106265,0,0.0,11,5.429345628954441,0.0,-4.509860006183766,0.0,Mar,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
8,4.77912349311153,0,0.0,19,6.934397209928558,-4.247495741716276,-3.863232841258714,3.391147045808654,Dec,MACOS,Safari,South America,Google search,Returning_Visitor,False,True
0,0.0,0,0.0,2,4.110873864173311,-2.3025850929940455,-1.8971199848858813,0.0,Nov,Windows,Opera,Western Europe,Instagram ads,Returning_Visitor,False,False
7,5.572154032177765,0,0.0,38,6.586171654854675,-5.240048458424061,-4.017383521085972,1.8082887711792655,May,Windows,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,False,False
6,3.4657359027997265,2,5.150397236471415,155,8.996032669324372,-4.382026634673881,-3.7297014486341915,0.0,Dec,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
7,5.303304908059076,0,0.0,266,8.467372496432281,-4.518992489747039,-3.863232841258714,0.0,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
21,7.414572881350589,7,5.584905090418781,25,6.517671272912275,-2.9759296462578115,-2.7181005369557116,1.1939224684724346,May,MACOS,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
0,0.0,1,3.044522437723423,36,6.523562306149512,-5.005647752585217,-3.816712825623821,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,11,6.608000625296087,-3.7090821614314557,-3.101092789211817,0.0,Dec,MACOS,Samsung Internet,North America,Twitter,Returning_Visitor,False,False
1,2.6390573296152584,0,0.0,17,5.0369526024136295,-4.406319327242926,-3.123565645063876,0.0,May,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,24,6.320768294250582,-5.683979847360021,-3.3813947543659757,0.0,Nov,MACOS,Safari,South America,Instagram ads,Returning_Visitor,False,False
2,4.584967478670572,0,0.0,11,5.814130531825066,0.0,-4.710530701645918,0.0,Sep,Windows,Opera,Western Europe,Instagram ads,Returning_Visitor,True,False
0,0.0,2,4.382026634673881,22,6.999422467507961,-4.8283137373023015,-3.2188758248682006,0.0,Mar,Windows,Google Chrome,Western Europe,Affiliate marketing,Returning_Visitor,False,False
1,2.995732273553991,5,3.676300671907076,88,7.035268599281097,-4.56594947283481,-3.863232841258714,2.928523523860541,Nov,Android,Google Chrome,South America,Instagram ads,Returning_Visitor,True,True
3,4.174387269895637,2,2.9444389791664403,210,8.406038142050075,0.0,-5.521460917862246,0.0,May,Windows,Google Chrome,Eastern Europe,Youtube ads,New_Visitor,True,False
1,1.791759469228055,0,0.0,26,6.913737350659685,-4.721704002244043,-3.2441936328524905,0.0,Aug,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
2,4.912654885736052,0,0.0,13,5.937536205082426,0.0,-5.298317366548036,0.0,Dec,Android,Google Chrome,Southern Africa,Google search,New_Visitor,False,False
1,3.970291913552122,0,0.0,132,8.050384453067021,-4.615220521841593,-4.422848629194137,3.3178157727231046,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,20,6.448889394146858,0.0,-5.298317366548036,0.0,Nov,MACOS,Safari,North America,Google search,New_Visitor,False,False
1,1.791759469228055,0,0.0,13,5.652489180268651,0.0,-4.3428059215206005,0.0,Nov,Android,Google Chrome,Western Europe,Youtube ads,New_Visitor,False,False
0,0.0,0,0.0,2,5.749392985908253,0.0,-2.3025850929940455,0.0,Feb,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,False,False
7,1.791759469228055,1,3.044522437723423,170,9.211439767419483,-5.914503505971854,-4.605170185988091,0.0,Oct,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,7,5.945420608606575,0.0,-2.995732273553991,0.0,Jul,Windows,Google Chrome,Oceania,Bing search,Returning_Visitor,False,False
5,5.225746673713202,2,3.644143560272545,20,6.161207321695077,0.0,-5.521460917862246,0.0,Dec,Windows,Microsoft Edge,North America,Facebook ads,New_Visitor,True,False
2,3.332204510175204,0,0.0,7,4.07753744390572,-2.707550326060559,-2.430418464503931,0.0,May,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
0,0.0,0,0.0,7,6.839476438228843,0.0,-2.3025850929940455,0.0,May,Windows,Google Chrome,North America,Instagram Page,Returning_Visitor,False,False
1,5.749392985908253,0,0.0,5,5.147494476813453,-3.2188758248682006,-2.5257286443082556,0.0,Mar,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
13,5.308267697401205,0,0.0,22,6.391917113392602,-5.115995809754082,-4.422848629194137,0.0,Sep,Android,Google Chrome,South America,Google search,Returning_Visitor,False,False
0,4.844187086458591,0,0.0,60,7.445417556701687,0.0,-3.9633162998156966,2.517696472610991,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,True
0,0.0,0,0.0,20,6.62273632394984,0.0,-4.8283137373023015,0.0,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0,1.791759469228055,0,0.0,10,5.488937726156687,-4.051285072761654,-4.199705077879927,0.0,May,MACOS,Safari,Eastern Europe,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,45,7.934155233536322,-3.611918412977808,-3.2441936328524905,0.0,Oct,Windows,Microsoft Edge,Western Europe,Youtube ads,Returning_Visitor,False,False
7,6.113682179832232,1,4.406719247264253,84,8.636752426473876,-6.074846156047033,-4.074541934925921,0.0,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,True,False
1,0.0,0,0.0,15,5.924255797414532,-2.5257286443082556,-2.396895772465287,0.0,May,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,3,4.736198448394496,0.0,-2.864704011147587,0.0,May,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
5,4.941642422609304,0,0.0,43,8.506940814951886,-6.032286541628237,-3.473768074496991,0.0,Nov,Windows,Google Chrome,South America,Google search,Returning_Visitor,False,False
5,5.099866427824199,0,0.0,24,7.422971251049421,-3.8076629901039034,-2.8473122684357177,0.0,May,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0,1.791759469228055,0,0.0,1,0.0,-1.6094379124341003,-1.6094379124341003,0.0,Sep,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,59,7.532623618788788,-3.2519156789464008,-2.375155785828881,0.0,May,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,False,False
0,0.0,1,4.77912349311153,28,7.615298339825815,-4.605170185988091,-3.863232841258714,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,7,4.736198448394496,0.0,-2.864704011147587,0.0,Dec,Windows,Google Chrome,Western Europe,Twitter,Returning_Visitor,True,False
0,0.0,0,0.0,11,5.820082930352362,-3.55434856115633,-3.2968373663379125,0.0,May,Windows,Mozilla Firefox,Africa,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,20,6.799055862058796,-3.2623053827955366,-2.4079456086518722,0.0,Mar,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
10,7.036148493750536,2,3.6888794541139363,120,8.08487062913819,0.0,-3.7722610630529876,0.0,May,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
2,5.54907608489522,0,0.0,6,6.408528791059498,-3.8076629901039034,-2.9759296462578115,0.0,Sep,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
1,3.7376696182833684,0,0.0,78,7.373374309910049,-5.626821433520073,-3.7722610630529876,0.0,May,Android,Google Chrome,Asia,Bing search,Returning_Visitor,False,False
2,4.204692619390966,1,2.6390573296152584,17,6.984716320118266,0.0,-5.298317366548036,0.0,Nov,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,True
3,4.31748811353631,0,0.0,47,6.943122422819428,-5.221356325411908,-5.521460917862246,0.0,Nov,MACOS,Safari,Northern Africa,Instagram ads,New_Visitor,True,False
1,1.791759469228055,0,0.0,26,6.673297967767654,-4.605170185988091,-2.796881414808826,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0,0.0,1,1.0986122886681098,16,6.608000625296087,-5.496768305271875,-3.816712825623821,0.0,Nov,Windows,Microsoft Edge,Western Europe,Google search,Returning_Visitor,False,False
9,4.927253685157205,2,5.781360609301576,130,8.717354666338522,-5.626821433520073,-4.199705077879927,0.0,Oct,MACOS,Safari,Western Europe,Bing search,Returning_Visitor,False,False
0,1.791759469228055,0,0.0,4,0.0,-1.6094379124341003,-1.6094379124341003,0.0,Nov,Android,Google Chrome,South America,Facebook ads,Returning_Visitor,False,False
9,1.791759469228055,2,0.0,192,8.608677881538416,0.0,-5.298317366548036,2.975529566236472,Nov,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,True,False
0,0.0,0,0.0,53,7.476472381163905,0.0,-4.422848629194137,0.0,Jul,Windows,Google Chrome,North America,Instagram Page,New_Visitor,False,True
5,4.983606621708336,2,4.400603020246817,9,6.406879986069314,0.0,-3.9633162998156966,0.0,Nov,MACOS,Safari,Asia,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,152,8.399085102935908,-6.502290170873972,-3.9633162998156966,1.6094379124341003,Dec,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,False,True
